,0,1
15530,ENSG00000205786,LINC01531
15531,ENSG00000205790,DPP9-AS1
15532,ENSG00000205791,LOH12CR2
15533,ENSG00000205795,CYS1
15534,ENSG00000205808,PLPP6
15535,ENSG00000205809,KLRC2
15536,ENSG00000205810,KLRC3
15537,ENSG00000205832,C16orf96
15538,ENSG00000205835,GMNC
15539,ENSG00000205837,LINC00487
15540,ENSG00000205838,TTC23L
15541,ENSG00000205846,CLEC6A
15542,ENSG00000205853,RFPL3S
15543,ENSG00000205856,C22orf42
15544,ENSG00000205857,NANOGNB
15545,ENSG00000205858,LRRC72
15546,ENSG00000205863,C1QTNF9B
15547,ENSG00000205882,DEFB134
15548,ENSG00000205883,DEFB135
15549,ENSG00000205884,DEFB136
15550,ENSG00000205903,ZNF316
15551,ENSG00000205913,SRRM2-AS1
15552,ENSG00000205922,ONECUT3
15553,ENSG00000205923,CEMP1
15554,ENSG00000205927,OLIG2
15555,ENSG00000205937,RNPS1
15556,ENSG00000205978,NYNRIN
15557,ENSG00000205981,DNAJC19
15558,ENSG00000206013,IFITM5
15559,ENSG00000206026,SMIM21
15560,ENSG00000206043,C18orf63
15561,ENSG00000206052,DOK6
15562,ENSG00000206072,SERPINB11
15563,ENSG00000206073,SERPINB4
15564,ENSG00000206075,SERPINB5
15565,ENSG00000206077,ZDHHC11B
15566,ENSG00000206113,CFAP99
15567,ENSG00000206127,GOLGA8O
15568,ENSG00000206140,TMEM191C
15569,ENSG00000206150,RNASE13
15570,ENSG00000206172,HBA1
15571,ENSG00000206177,HBM
15572,ENSG00000206190,ATP10A
15573,ENSG00000206199,ANKUB1
15574,ENSG00000206203,TSSK2
15575,ENSG00000206262,FOXL2NB
15576,ENSG00000206384,COL6A6
15577,ENSG00000206418,RAB12
15578,ENSG00000206432,TMEM200C
15579,ENSG00000206527,HACD2
15580,ENSG00000206530,CFAP44
15581,ENSG00000206531,CD200R1L
15582,ENSG00000206535,LNP1
15583,ENSG00000206538,VGLL3
15584,ENSG00000206559,ZCWPW2
15585,ENSG00000206560,ANKRD28
15586,ENSG00000206561,COLQ
15587,ENSG00000206562,METTL6
15588,ENSG00000206573,THUMPD3-AS1
15589,ENSG00000206579,XKR4
15590,ENSG00000211445,GPX3
15591,ENSG00000211448,DIO2
15592,ENSG00000211452,DIO1
15593,ENSG00000211455,STK38L
15594,ENSG00000211456,SACM1L
15595,ENSG00000211460,TSN
15596,ENSG00000211584,SLC48A1
15597,ENSG00000211592,IGKC
15598,ENSG00000211598,IGKV4-1
15599,ENSG00000211599,IGKV5-2
15600,ENSG00000211611,IGKV6-21
15601,ENSG00000211623,IGKV2D-26
15602,ENSG00000211625,IGKV3D-20
15603,ENSG00000211626,IGKV6D-41
15604,ENSG00000211632,IGKV3D-11
15605,ENSG00000211637,IGLV4-69
15606,ENSG00000211638,IGLV8-61
15607,ENSG00000211639,IGLV4-60
15608,ENSG00000211640,IGLV6-57
15609,ENSG00000211641,IGLV11-55
15610,ENSG00000211642,IGLV10-54
15611,ENSG00000211644,IGLV1-51
15612,ENSG00000211645,IGLV1-50
15613,ENSG00000211647,IGLV5-48
15614,ENSG00000211648,IGLV1-47
15615,ENSG00000211649,IGLV7-46
15616,ENSG00000211650,IGLV5-45
15617,ENSG00000211654,IGLV5-37
15618,ENSG00000211655,IGLV1-36
15619,ENSG00000211658,IGLV3-27
15620,ENSG00000211659,IGLV3-25
15621,ENSG00000211660,IGLV2-23
15622,ENSG00000211662,IGLV3-21
15623,ENSG00000211663,IGLV3-19
15624,ENSG00000211664,IGLV2-18
15625,ENSG00000211665,IGLV3-16
15626,ENSG00000211666,IGLV2-14
15627,ENSG00000211667,IGLV3-12
15628,ENSG00000211668,IGLV2-11
15629,ENSG00000211669,IGLV3-10
15630,ENSG00000211670,IGLV3-9
15631,ENSG00000211672,IGLV4-3
15632,ENSG00000211677,IGLC2
15633,ENSG00000211679,IGLC3
15634,ENSG00000211685,IGLC7
15635,ENSG00000211693,TRGV11
15636,ENSG00000211694,TRGV10
15637,ENSG00000211695,TRGV9
15638,ENSG00000211696,TRGV8
15639,ENSG00000211697,TRGV5
15640,ENSG00000211698,TRGV4
15641,ENSG00000211699,TRGV3
15642,ENSG00000211701,TRGV1
15643,ENSG00000211721,TRBV6-5
15644,ENSG00000211776,TRAV2
15645,ENSG00000211777,TRAV3
15646,ENSG00000211778,TRAV4
15647,ENSG00000211779,TRAV5
15648,ENSG00000211780,TRAV6
15649,ENSG00000211782,TRAV8-1
15650,ENSG00000211783,TRAV9-1
15651,ENSG00000211784,TRAV10
15652,ENSG00000211785,TRAV12-1
15653,ENSG00000211786,TRAV8-2
15654,ENSG00000211787,TRAV8-3
15655,ENSG00000211788,TRAV13-1
15656,ENSG00000211789,TRAV12-2
15657,ENSG00000211790,TRAV8-4
15658,ENSG00000211791,TRAV13-2
15659,ENSG00000211792,TRAV14DV4
15660,ENSG00000211793,TRAV9-2
15661,ENSG00000211794,TRAV12-3
15662,ENSG00000211795,TRAV8-6
15663,ENSG00000211796,TRAV16
15664,ENSG00000211797,TRAV17
15665,ENSG00000211798,TRAV18
15666,ENSG00000211799,TRAV19
15667,ENSG00000211800,TRAV20
15668,ENSG00000211801,TRAV21
15669,ENSG00000211802,TRAV22
15670,ENSG00000211803,TRAV23DV6
15671,ENSG00000211804,TRDV1
15672,ENSG00000211805,TRAV24
15673,ENSG00000211806,TRAV25
15674,ENSG00000211807,TRAV26-1
15675,ENSG00000211809,TRAV27
15676,ENSG00000211810,TRAV29DV5
15677,ENSG00000211812,TRAV26-2
15678,ENSG00000211813,TRAV34
15679,ENSG00000211814,TRAV35
15680,ENSG00000211815,TRAV36DV7
15681,ENSG00000211816,TRAV38-1
15682,ENSG00000211817,TRAV38-2DV8
15683,ENSG00000211818,TRAV39
15684,ENSG00000211819,TRAV40
15685,ENSG00000211820,TRAV41
15686,ENSG00000211821,TRDV2
15687,ENSG00000211897,IGHG3
15688,ENSG00000211933,IGHV6-1
15689,ENSG00000211934,IGHV1-2
15690,ENSG00000211935,IGHV1-3
15691,ENSG00000211938,IGHV3-7
15692,ENSG00000211941,IGHV3-11
15693,ENSG00000211942,IGHV3-13
15694,ENSG00000211943,IGHV3-15
15695,ENSG00000211945,IGHV1-18
15696,ENSG00000211947,IGHV3-21
15697,ENSG00000211949,IGHV3-23
15698,ENSG00000211950,IGHV1-24
15699,ENSG00000211952,IGHV4-28
15700,ENSG00000211957,IGHV3-35
15701,ENSG00000211959,IGHV4-39
15702,ENSG00000211962,IGHV1-46
15703,ENSG00000211964,IGHV3-48
15704,ENSG00000211968,IGHV1-58
15705,ENSG00000211970,IGHV4-61
15706,ENSG00000211972,IGHV3-66
15707,ENSG00000211976,IGHV3-73
15708,ENSG00000211979,IGHV7-81
15709,ENSG00000212122,TSSK1B
15710,ENSG00000212123,PRR22
15711,ENSG00000212694,LINC01089
15712,ENSG00000212710,CTAGE1
15713,ENSG00000212766,EWSAT1
15714,ENSG00000212864,RNF208
15715,ENSG00000212907,MT-ND4L
15716,ENSG00000212916,MAP10
15717,ENSG00000212933,KRTAP12-4
15718,ENSG00000212935,KRTAP10-3
15719,ENSG00000212993,POU5F1B
15720,ENSG00000213015,ZNF580
15721,ENSG00000213020,ZNF611
15722,ENSG00000213023,SYT3
15723,ENSG00000213024,NUP62
15724,ENSG00000213030,CGB8
15725,ENSG00000213047,DENND1B
15726,ENSG00000213057,C1orf220
15727,ENSG00000213064,SFT2D2
15728,ENSG00000213079,SCAF8
15729,ENSG00000213085,CFAP45
15730,ENSG00000213088,ACKR1
15731,ENSG00000213096,ZNF254
15732,ENSG00000213139,CRYGS
15733,ENSG00000213145,CRIP1
15734,ENSG00000213160,KLHL23
15735,ENSG00000213171,LINGO4
15736,ENSG00000213185,FAM24B
15737,ENSG00000213186,TRIM59
15738,ENSG00000213190,MLLT11
15739,ENSG00000213199,ASIC3
15740,ENSG00000213203,GIMAP1
15741,ENSG00000213213,CCDC183
15742,ENSG00000213218,CSH2
15743,ENSG00000213221,DNLZ
15744,ENSG00000213231,TCL1B
15745,ENSG00000213246,SUPT4H1
15746,ENSG00000213265,TSGA13
15747,ENSG00000213281,NRAS
15748,ENSG00000213316,LTC4S
15749,ENSG00000213337,ANKRD39
15750,ENSG00000213339,QTRT1
15751,ENSG00000213341,CHUK
15752,ENSG00000213347,MXD3
15753,ENSG00000213366,GSTM2
15754,ENSG00000213373,LINC00671
15755,ENSG00000213380,COG8
15756,ENSG00000213390,ARHGAP19
15757,ENSG00000213397,HAUS7
15758,ENSG00000213398,LCAT
15759,ENSG00000213402,PTPRCAP
15760,ENSG00000213413,PVRIG
15761,ENSG00000213416,KRTAP4-12
15762,ENSG00000213420,GPC2
15763,ENSG00000213424,KRT222
15764,ENSG00000213445,SIPA1
15765,ENSG00000213462,ERV3-1
15766,ENSG00000213463,SYNJ2BP
15767,ENSG00000213465,ARL2
15768,ENSG00000213468,FIRRE
15769,ENSG00000213512,GBP7
15770,ENSG00000213516,RBMXL1
15771,ENSG00000213523,SRA1
15772,ENSG00000213551,DNAJC9
15773,ENSG00000213563,C8orf82
15774,ENSG00000213578,CPLX3
15775,ENSG00000213585,VDAC1
15776,ENSG00000213588,ZBTB9
15777,ENSG00000213593,TMX2
15778,ENSG00000213614,HEXA
15779,ENSG00000213619,NDUFS3
15780,ENSG00000213625,LEPROT
15781,ENSG00000213626,LBH
15782,ENSG00000213638,ADAT3
15783,ENSG00000213639,PPP1CB
15784,ENSG00000213648,SULT1A4
15785,ENSG00000213658,LAT
15786,ENSG00000213672,NCKIPSD
15787,ENSG00000213689,TREX1
15788,ENSG00000213694,S1PR3
15789,ENSG00000213699,SLC35F6
15790,ENSG00000213714,FAM209B
15791,ENSG00000213741,RPS29
15792,ENSG00000213742,ZNF337-AS1
15793,ENSG00000213759,UGT2B11
15794,ENSG00000213762,ZNF134
15795,ENSG00000213782,DDX47
15796,ENSG00000213793,ZNF888
15797,ENSG00000213799,ZNF845
15798,ENSG00000213809,KLRK1
15799,ENSG00000213853,EMP2
15800,ENSG00000213889,PPM1N
15801,ENSG00000213892,CEACAM16
15802,ENSG00000213901,SLC23A3
15803,ENSG00000213903,LTB4R
15804,ENSG00000213904,LIPE-AS1
15805,ENSG00000213906,LTB4R2
15806,ENSG00000213918,DNASE1
15807,ENSG00000213920,MDP1
15808,ENSG00000213923,CSNK1E
15809,ENSG00000213927,CCL27
15810,ENSG00000213930,GALT
15811,ENSG00000213931,HBE1
15812,ENSG00000213934,HBG1
15813,ENSG00000213937,CLDN9
15814,ENSG00000213949,ITGA1
15815,ENSG00000213965,NUDT19
15816,ENSG00000213967,ZNF726
15817,ENSG00000213973,ZNF99
15818,ENSG00000213977,TAX1BP3
15819,ENSG00000213983,AP1G2
15820,ENSG00000213988,ZNF90
15821,ENSG00000213996,TM6SF2
15822,ENSG00000213999,MEF2B
15823,ENSG00000214013,GANC
15824,ENSG00000214021,TTLL3
15825,ENSG00000214022,REPIN1
15826,ENSG00000214029,ZNF891
15827,ENSG00000214046,SMIM7
15828,ENSG00000214050,FBXO16
15829,ENSG00000214063,TSPAN4
15830,ENSG00000214078,CPNE1
15831,ENSG00000214087,ARL16
15832,ENSG00000214097,SMCO1
15833,ENSG00000214102,WEE2
15834,ENSG00000214107,MAGEB1
15835,ENSG00000214113,LYRM4
15836,ENSG00000214114,MYCBP
15837,ENSG00000214128,TMEM213
15838,ENSG00000214140,PRCD
15839,ENSG00000214160,ALG3
15840,ENSG00000214184,GCC2-AS1
15841,ENSG00000214193,SH3D21
15842,ENSG00000214212,C19orf38
15843,ENSG00000214216,IQCJ
15844,ENSG00000214226,C17orf67
15845,ENSG00000214253,FIS1
15846,ENSG00000214274,ANG
15847,ENSG00000214293,APTR
15848,ENSG00000214300,SPDYE3
15849,ENSG00000214309,MBLAC1
15850,ENSG00000214336,FOXI3
15851,ENSG00000214353,VAC14-AS1
15852,ENSG00000214357,NEURL1B
15853,ENSG00000214360,EFCAB9
15854,ENSG00000214367,HAUS3
15855,ENSG00000214376,VSTM5
15856,ENSG00000214381,LINC00488
15857,ENSG00000214402,LCNL1
15858,ENSG00000214413,BBIP1
15859,ENSG00000214415,GNAT3
15860,ENSG00000214435,AS3MT
15861,ENSG00000214456,PLIN5
15862,ENSG00000214491,SEC14L6
15863,ENSG00000214510,SPINK13
15864,ENSG00000214511,HIGD1C
15865,ENSG00000214513,NOTO
15866,ENSG00000214517,PPME1
15867,ENSG00000214530,STARD10
15868,ENSG00000214548,MEG3
15869,ENSG00000214562,NUTM2D
15870,ENSG00000214575,CPEB1
15871,ENSG00000214595,EML6
15872,ENSG00000214643,DEFB133
15873,ENSG00000214652,ZNF727
15874,ENSG00000214655,ZSWIM8
15875,ENSG00000214681,IQCF5
15876,ENSG00000214688,C10orf105
15877,ENSG00000214694,ARHGEF33
15878,ENSG00000214700,C12orf71
15879,ENSG00000214706,IFRD2
15880,ENSG00000214711,CAPN14
15881,ENSG00000214717,ZBED1
15882,ENSG00000214753,HNRNPUL2
15883,ENSG00000214782,MS4A18
15884,ENSG00000214787,MS4A4E
15885,ENSG00000214814,FER1L6
15886,ENSG00000214819,CDRT15L2
15887,ENSG00000214827,MTCP1
15888,ENSG00000214842,RAD51AP2
15889,ENSG00000214866,DCDC2C
15890,ENSG00000214872,SMTNL1
15891,ENSG00000214900,LINC01588
15892,ENSG00000214940,NPIPA8
15893,ENSG00000214941,ZSWIM7
15894,ENSG00000214944,ARHGEF28
15895,ENSG00000214946,TBC1D26
15896,ENSG00000214954,LRRC69
15897,ENSG00000215009,ACSM4
15898,ENSG00000215018,COL28A1
15899,ENSG00000215021,PHB2
15900,ENSG00000215029,TCP11X2
15901,ENSG00000215045,GRID2IP
15902,ENSG00000215113,CXorf49B
15903,ENSG00000215114,UBXN2B
15904,ENSG00000215115,CXorf49
15905,ENSG00000215131,C16orf90
15906,ENSG00000215162,LINC00269
15907,ENSG00000215182,MUC5AC
15908,ENSG00000215183,MSMP
15909,ENSG00000215186,GOLGA6B
15910,ENSG00000215193,PEX26
15911,ENSG00000215203,GRXCR1
15912,ENSG00000215251,FASTKD5
15913,ENSG00000215252,GOLGA8B
15914,ENSG00000215262,KCNU1
15915,ENSG00000215274,GAGE10
15916,ENSG00000215277,RNF212B
15917,ENSG00000215301,DDX3X
15918,ENSG00000215305,VPS16
15919,ENSG00000215374,FAM66E
15920,ENSG00000215375,MYL5
15921,ENSG00000215386,MIR99AHG
15922,ENSG00000215403,LL22NC01-81G9.3
15923,ENSG00000215421,ZNF407
15924,ENSG00000215424,MCM3AP-AS1
15925,ENSG00000215440,NPEPL1
15926,ENSG00000215458,AATBC
15927,ENSG00000215472,RPL17-C18orf32
15928,ENSG00000215474,SKOR2
15929,ENSG00000215475,SIAH3
15930,ENSG00000215483,LINC00598
15931,ENSG00000215529,EFCAB8
15932,ENSG00000215560,TTTY5
15933,ENSG00000215595,C20orf202
15934,ENSG00000215612,HMX1
15935,ENSG00000215704,CELA2B
15936,ENSG00000215712,TMEM242
15937,ENSG00000215717,TMEM167B
15938,ENSG00000215784,FAM72D
15939,ENSG00000215788,TNFRSF25
15940,ENSG00000215808,LINC01139
15941,ENSG00000215845,TSTD1
15942,ENSG00000215853,RPTN
15943,ENSG00000215866,LINC01356
15944,ENSG00000215883,CYB5RL
15945,ENSG00000215910,C1orf167
15946,ENSG00000215912,TTC34
15947,ENSG00000215915,ATAD3C
15948,ENSG00000216490,IFI30
15949,ENSG00000216588,IGSF23
15950,ENSG00000216649,GAGE12E
15951,ENSG00000216863,LY86-AS1
15952,ENSG00000216937,CCDC7
15953,ENSG00000217128,FNIP1
15954,ENSG00000217236,SP9
15955,ENSG00000217442,SYCE3
15956,ENSG00000217555,CKLF
15957,ENSG00000217930,PAM16
15958,ENSG00000218109,KIRREL3-AS3
15959,ENSG00000218336,TENM3
15960,ENSG00000218510,LINC00339
15961,ENSG00000218739,CEBPZOS
15962,ENSG00000218823,PAPOLB
15963,ENSG00000218839,FAM138C
15964,ENSG00000218891,ZNF579
15965,ENSG00000219073,CELA3B
15966,ENSG00000219200,RNASEK
15967,ENSG00000219545,UMAD1
15968,ENSG00000219607,PPP1R3G
15969,ENSG00000219626,FAM228B
15970,ENSG00000220008,LINGO3
15971,ENSG00000220201,ZGLP1
15972,ENSG00000220205,VAMP2
15973,ENSG00000220891,LL22NC03-63E9.3
15974,ENSG00000221818,EBF2
15975,ENSG00000221819,GAS8-AS1
15976,ENSG00000221823,PPP3R1
15977,ENSG00000221826,PSG3
15978,ENSG00000221829,FANCG
15979,ENSG00000221837,KRTAP10-9
15980,ENSG00000221838,AP4M1
15981,ENSG00000221852,KRTAP1-5
15982,ENSG00000221864,KRTAP12-2
15983,ENSG00000221866,PLXNA4
15984,ENSG00000221869,CEBPD
15985,ENSG00000221874,ZNF816-ZNF321P
15986,ENSG00000221880,KRTAP1-3
15987,ENSG00000221883,ARIH2OS
15988,ENSG00000221887,HMSD
15989,ENSG00000221890,NPTXR
15990,ENSG00000221909,FAM200A
15991,ENSG00000221914,PPP2R2A
15992,ENSG00000221916,C19orf73
15993,ENSG00000221923,ZNF880
15994,ENSG00000221926,TRIM16
15995,ENSG00000221932,HEPN1
15996,ENSG00000221944,TIGD1
15997,ENSG00000221946,FXYD7
15998,ENSG00000221947,XKR9
15999,ENSG00000221949,LINC01465
16000,ENSG00000221955,SLC12A8
16001,ENSG00000221963,APOL6
16002,ENSG00000221968,FADS3
16003,ENSG00000221978,CCNL2
16004,ENSG00000221983,UBA52
16005,ENSG00000221986,MYBPHL
16006,ENSG00000221988,PPT2
16007,ENSG00000221994,ZNF630
16008,ENSG00000222005,LINC01118
16009,ENSG00000222009,BTBD19
16010,ENSG00000222011,FAM185A
16011,ENSG00000222014,RAB6C
16012,ENSG00000222028,PSMB11
16013,ENSG00000222033,LINC01124
16014,ENSG00000222037,IGLC6
16015,ENSG00000222038,POTEJ
16016,ENSG00000222046,DCDC2B
16017,ENSG00000222047,C10orf55
16018,ENSG00000223350,IGLV9-49
16019,ENSG00000223392,CLDN10-AS1
16020,ENSG00000223403,MEG9
16021,ENSG00000223442,TH2LCRR
16022,ENSG00000223482,NUTM2A-AS1
16023,ENSG00000223496,EXOSC6
16024,ENSG00000223510,CDRT15
16025,ENSG00000223547,ZNF844
16026,ENSG00000223572,CKMT1A
16027,ENSG00000223573,TINCR
16028,ENSG00000223638,RFPL4A
16029,ENSG00000223658,C1GALT1C1L
16030,ENSG00000223662,SAMSN1-AS1
16031,ENSG00000223685,LINC00571
16032,ENSG00000223701,RAET1E-AS1
16033,ENSG00000223768,LINC00205
16034,ENSG00000223776,LGALS8-AS1
16035,ENSG00000223784,LINC00707
16036,ENSG00000223802,CERS1
16037,ENSG00000223806,LINC00114
16038,ENSG00000223823,LINC01342
16039,ENSG00000223839,FAM95B1
16040,ENSG00000223850,MYCNUT
16041,ENSG00000223882,ABCC5-AS1
16042,ENSG00000223949,ROR1-AS1
16043,ENSG00000223953,C1QTNF5
16044,ENSG00000223979,SMCR2
16045,ENSG00000224008,LINC01441
16046,ENSG00000224017,LINC01449
16047,ENSG00000224020,MIR181A2HG
16048,ENSG00000224041,IGKV3D-15
16049,ENSG00000224051,CPTP
16050,ENSG00000224057,EGFR-AS1
16051,ENSG00000224074,LINC00691
16052,ENSG00000224101,ELMO1-AS1
16053,ENSG00000224116,INHBA-AS1
16054,ENSG00000224122,POU6F2-AS1
16055,ENSG00000224141,MIR548XHG
16056,ENSG00000224165,DNAJC27-AS1
16057,ENSG00000224177,LINC00570
16058,ENSG00000224184,MIR3681HG
16059,ENSG00000224189,HAGLR
16060,ENSG00000224259,LINC01133
16061,ENSG00000224286,LINC01142
16062,ENSG00000224308,LINC01527
16063,ENSG00000224310,LINC01567
16064,ENSG00000224329,LINC00297
16065,ENSG00000224373,IGHV4-59
16066,ENSG00000224382,LINC00703
16067,ENSG00000224383,PRR29
16068,ENSG00000224391,LINC01280
16069,ENSG00000224405,LINC00572
16070,ENSG00000224420,ADM5
16071,ENSG00000224424,PRKAR2A-AS1
16072,ENSG00000224429,LINC00539
16073,ENSG00000224470,ATXN1L
16074,ENSG00000224511,LINC00365
16075,ENSG00000224514,LINC00620
16076,ENSG00000224517,HTR2A-AS1
16077,ENSG00000224531,SMIM13
16078,ENSG00000224533,TMLHE-AS1
16079,ENSG00000224559,LINC01087
16080,ENSG00000224577,LINC01117
16081,ENSG00000224596,ZMIZ1-AS1
16082,ENSG00000224650,IGHV3-74
16083,ENSG00000224652,LINC00885
16084,ENSG00000224659,GAGE12J
16085,ENSG00000224660,SH3BP5-AS1
16086,ENSG00000224687,RASAL2-AS1
16087,ENSG00000224729,PCOLCE-AS1
16088,ENSG00000224743,TEX26-AS1
16089,ENSG00000224805,LINC00853
16090,ENSG00000224812,TMEM72-AS1
16091,ENSG00000224821,COL4A2-AS2
16092,ENSG00000224843,LINC00240
16093,ENSG00000224853,LINC00393
16094,ENSG00000224855,OPA1-AS1
16095,ENSG00000224897,POT1-AS1
16096,ENSG00000224902,GAGE12H
16097,ENSG00000224914,LINC00863
16098,ENSG00000224924,LINC00320
16099,ENSG00000224939,LINC00184
16100,ENSG00000224940,PRRT4
16101,ENSG00000224957,LINC01266
16102,ENSG00000224958,PGM5-AS1
16103,ENSG00000224982,TMEM233
16104,ENSG00000224995,LINC01526
16105,ENSG00000225083,GRTP1-AS1
16106,ENSG00000225127,LINC00237
16107,ENSG00000225128,LINC00972
16108,ENSG00000225174,OSTM1-AS1
16109,ENSG00000225179,LINC00457
16110,ENSG00000225194,LINC00092
16111,ENSG00000225206,MIR137HG
16112,ENSG00000225265,TAF1A-AS1
16113,ENSG00000225269,LINC00705
16114,ENSG00000225298,LINC00113
16115,ENSG00000225321,LINC01427
16116,ENSG00000225361,PPP1R26-AS1
16117,ENSG00000225362,CT62
16118,ENSG00000225376,TMEM246-AS1
16119,ENSG00000225377,NRSN2-AS1
16120,ENSG00000225383,SFTA1P
16121,ENSG00000225391,NHEG1
16122,ENSG00000225434,LINC01504
16123,ENSG00000225470,JPX
16124,ENSG00000225484,NUTM2B-AS1
16125,ENSG00000225493,LINC01107
16126,ENSG00000225523,IGKV6D-21
16127,ENSG00000225526,MKRN2OS
16128,ENSG00000225535,LINC01393
16129,ENSG00000225542,ZNF385D-AS1
16130,ENSG00000225556,C2CD4D
16131,ENSG00000225564,LINC01492
16132,ENSG00000225572,DOCK4-AS1
16133,ENSG00000225578,NCBP2-AS1
16134,ENSG00000225602,MTOR-AS1
16135,ENSG00000225614,ZNF469
16136,ENSG00000225683,PACRG-AS3
16137,ENSG00000225684,FAM225B
16138,ENSG00000225697,SLC26A6
16139,ENSG00000225706,PTPRD-AS1
16140,ENSG00000225733,FGD5-AS1
16141,ENSG00000225756,DBH-AS1
16142,ENSG00000225764,P3H2-AS1
16143,ENSG00000225778,PROSER2-AS1
16144,ENSG00000225783,MIAT
16145,ENSG00000225791,TRAM2-AS1
16146,ENSG00000225822,UBXN7-AS1
16147,ENSG00000225826,LINC00626
16148,ENSG00000225828,FAM229A
16149,ENSG00000225830,ERCC6
16150,ENSG00000225855,RUSC1-AS1
16151,ENSG00000225882,LINC01456
16152,ENSG00000225899,FRG2B
16153,ENSG00000225921,NOL7
16154,ENSG00000225950,NTF4
16155,ENSG00000225951,ODF2-AS1
16156,ENSG00000225953,SATB2-AS1
16157,ENSG00000225968,ELFN1
16158,ENSG00000225973,PIGBOS1
16159,ENSG00000225988,LAMP5-AS1
16160,ENSG00000226009,KCNIP2-AS1
16161,ENSG00000226017,PRICKLE2-AS3
16162,ENSG00000226031,FGF13-AS1
16163,ENSG00000226051,ZNF503-AS1
16164,ENSG00000226070,LINC00951
16165,ENSG00000226083,SLC39A12-AS1
16166,ENSG00000226091,LINC00937
16167,ENSG00000226122,DDC-AS1
16168,ENSG00000226124,FTCDNL1
16169,ENSG00000226167,AP4B1-AS1
16170,ENSG00000226174,TEX22
16171,ENSG00000226235,LEMD1-AS1
16172,ENSG00000226237,GAS1RR
16173,ENSG00000226245,ZNF32-AS1
16174,ENSG00000226258,GRM7-AS3
16175,ENSG00000226272,ARHGAP26-AS1
16176,ENSG00000226312,CFLAR-AS1
16177,ENSG00000226317,LINC00351
16178,ENSG00000226321,CROCC2
16179,ENSG00000226367,ST7-AS2
16180,ENSG00000226372,DCAF8L1
16181,ENSG00000226419,SLC16A1-AS1
16182,ENSG00000226479,TMEM185B
16183,ENSG00000226482,ADIPOQ-AS1
16184,ENSG00000226496,LINC00323
16185,ENSG00000226516,FAM138B
16186,ENSG00000226519,SMIM2
16187,ENSG00000226533,BTBD9-AS1
16188,ENSG00000226562,CYP4F26P
16189,ENSG00000226567,LINC00606
16190,ENSG00000226627,SHANK2-AS1
16191,ENSG00000226648,PLCG1-AS1
16192,ENSG00000226650,KIF4B
16193,ENSG00000226673,LINC01108
16194,ENSG00000226674,TEX41
16195,ENSG00000226686,LINC01535
16196,ENSG00000226688,ENTPD1-AS1
16197,ENSG00000226696,LENG8-AS1
16198,ENSG00000226709,FGF12-AS3
16199,ENSG00000226711,FAM66C
16200,ENSG00000226742,HSBP1L1
16201,ENSG00000226746,SMCR5
16202,ENSG00000226757,PP12613
16203,ENSG00000226759,DAB1-AS1
16204,ENSG00000226763,SRRM5
16205,ENSG00000226784,PGAM4
16206,ENSG00000226800,CACTIN-AS1
16207,ENSG00000226808,LINC00840
16208,ENSG00000226846,LINC00348
16209,ENSG00000226887,ERVMER34-1
16210,ENSG00000226903,LINC00354
16211,ENSG00000226917,LINC01276
16212,ENSG00000226935,LINC00161
16213,ENSG00000226985,LINC01203
16214,ENSG00000226995,LINC00658
16215,ENSG00000227007,LINC01247
16216,ENSG00000227036,LINC00511
16217,ENSG00000227039,ITGB2-AS1
16218,ENSG00000227051,C14orf132
16219,ENSG00000227057,WDR46
16220,ENSG00000227059,ANHX
16221,ENSG00000227060,LINC00629
16222,ENSG00000227071,FOCAD-AS1
16223,ENSG00000227117,HORMAD2-AS1
16224,ENSG00000227124,ZNF717
16225,ENSG00000227143,LINC01153
16226,ENSG00000227145,IL21-AS1
16227,ENSG00000227188,MGAT3-AS1
16228,ENSG00000227191,TRGC2
16229,ENSG00000227199,ST7-AS1
16230,ENSG00000227213,SPATA13-AS1
16231,ENSG00000227234,SPANXB1
16232,ENSG00000227244,LINC00845
16233,ENSG00000227256,MIS18A-AS1
16234,ENSG00000227258,SMIM2-AS1
16235,ENSG00000227290,LINC01364
16236,ENSG00000227336,LINC00434
16237,ENSG00000227342,LINC00307
16238,ENSG00000227345,PARG
16239,ENSG00000227354,RBM26-AS1
16240,ENSG00000227375,DLG1-AS1
16241,ENSG00000227392,HPN-AS1
16242,ENSG00000227409,ZMYM4-AS1
16243,ENSG00000227456,LINC00310
16244,ENSG00000227467,LINC01537
16245,ENSG00000227471,AKR1B15
16246,ENSG00000227500,SCAMP4
16247,ENSG00000227507,LTB
16248,ENSG00000227555,MIR4290HG
16249,ENSG00000227630,LINC01132
16250,ENSG00000227640,SOX21-AS1
16251,ENSG00000227674,LINC00355
16252,ENSG00000227676,LINC01068
16253,ENSG00000227695,DNMBP-AS1
16254,ENSG00000227848,SUCLA2-AS1
16255,ENSG00000227877,MRLN
16256,ENSG00000227906,SNAP25-AS1
16257,ENSG00000227929,SRGAP3-AS3
16258,ENSG00000227954,TARID
16259,ENSG00000227964,LINC01429
16260,ENSG00000228016,RAPGEF4-AS1
16261,ENSG00000228049,POLR2J2
16262,ENSG00000228075,BOD1L2
16263,ENSG00000228126,FALEC
16264,ENSG00000228221,LINC00578
16265,ENSG00000228237,EFCAB14-AS1
16266,ENSG00000228253,MT-ATP8
16267,ENSG00000228262,LINC01317
16268,ENSG00000228278,ORM2
